"Site","Plot_number","Treatment","Tree_number","Species","Height_year_1","Height_year_2","Height_year_3","BA_year_3","DBH_year_3","Mortality_year_1","Mortality_year_2","WD","WD_source"
"FAB",5,"2SP",19,"Inga edulis",1,211,295,26.994198,5.86260013748259,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",20,"Ficus insipida",NA,73,77,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",21,"Inga edulis",1,155,235,11.851686,3.88458946183301,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",22,"Ficus insipida",NA,80,48,NA,NA,1,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",23,"Inga edulis",1,142,246,13.014078,4.07063124685446,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",24,"Ficus insipida",NA,82,90,NA,NA,1,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",25,"Inga edulis",1,190,265,21.370734,5.21632664130768,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",26,"Ficus insipida",1,42,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",27,"Inga edulis",1,236,300,20.679582,5.13128264384193,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",28,"Ficus insipida",1,33,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",29,"Inga edulis",1,68,131,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",30,"Ficus insipida",1,76,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",31,"Inga edulis",1,53,166,0.7854,1.00000116921681,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",32,"Ficus insipida",NA,74,80,NA,NA,1,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",33,"Inga edulis",1,206,260,13.281114,4.11218184701696,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",34,"Ficus insipida",1,67,80,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",35,"Inga edulis",1,132,170,4.28043,2.33452623554989,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",36,"Ficus insipida",1,26,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",37,"Inga edulis",1,136,249,7.963956,3.1843403887981,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",38,"Ficus insipida",NA,37,NA,NA,NA,1,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",39,"Inga edulis",1,129,224,3.597132,2.14009595813652,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",40,"Ficus insipida",1,37,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",41,"Inga edulis",1,146,220,6.699462,2.92061978813582,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",42,"Ficus insipida",1,77,30,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",43,"Inga edulis",1,179,255,7.854,3.16228135755659,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",44,"Ficus insipida",1,55,6,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",45,"Inga edulis",1,144,200,3.80919,2.20227412948746,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",46,"Ficus insipida",1,47,45,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",47,"Inga edulis",1,179,248,16.077138,4.52438370032476,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"2SP",48,"Ficus insipida",1,28,22,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"2SP",49,"Inga edulis",1,162,200,5.199348,2.57293907437383,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",2,"Inga edulis",1,215,290,41.893236,7.30343239389006,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",3,"Ficus insipida",1,99,108,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",4,"Inga edulis",1,225,233,29.389668,6.11719604919097,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",5,"Ficus insipida",1,77,84,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",6,"Inga edulis",1,192,245,17.498712,4.72017500738391,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",7,"Ficus insipida",1,34,42,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",8,"Inga edulis",1,81,NA,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",9,"Ficus insipida",1,133,183,2.835294,1.90000222151195,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",10,"Inga edulis",1,236,355,41.948214,7.30822310112473,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",11,"Ficus insipida",1,70,13,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",12,"Inga edulis",1,225,300,11.97735,3.90512940389095,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",13,"Ficus insipida",1,93,95,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",14,"Inga edulis",1,164,213,6.039726,2.77308816710993,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",15,"Ficus insipida",1,55,70,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",16,"Inga edulis",1,200,352,29.271858,6.10492318980938,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",17,"Ficus insipida",1,96,72,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",18,"Inga edulis",1,171,240,21.174384,5.19230806522567,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",19,"Ficus insipida",1,NA,NA,NA,NA,NA,1,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",20,"Inga edulis",1,250,312,34.973862,6.67308805055878,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",21,"Ficus insipida",1,NA,NA,NA,NA,1,1,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",22,"Inga edulis",1,280,360,17.6715,4.74342203633489,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",23,"Ficus insipida",1,8,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",24,"Inga edulis",1,225,317,34.306272,6.60909238419623,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",25,"Ficus insipida",1,55,20,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",26,"Inga edulis",1,235,322,41.327748,7.25397291478604,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",27,"Ficus insipida",1,98,66,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",28,"Inga edulis",1,260,391,55.951896,8.44038900703689,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",29,"Ficus insipida",1,87,91,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",30,"Inga edulis",1,203,300,18.77106,4.88876834065559,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",31,"Ficus insipida",1,110,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",32,"Inga edulis",1,200,300,32.060028,6.38906060817368,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",33,"Ficus insipida",1,NA,NA,NA,NA,NA,1,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",34,"Inga edulis",1,280,417,51.098124,8.06598736290734,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",35,"Ficus insipida",1,120,200,2.835294,1.90000222151195,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",36,"Inga edulis",1,150,240,5.73342,2.70185437627113,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",37,"Ficus insipida",1,60,61,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",38,"Inga edulis",1,275,327,26.169528,5.77235462499092,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",39,"Ficus insipida",1,79,15,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",40,"Inga edulis",1,212,310,12.354342,3.96611104024868,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",41,"Ficus insipida",1,108,127,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",42,"Inga edulis",1,215,313,33.450186,6.52610907003143,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",43,"Ficus insipida",1,NA,NA,NA,NA,NA,1,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",44,"Inga edulis",1,200,300,13.202574,4.10000479378894,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",45,"Ficus insipida",1,75,80,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",46,"Inga edulis",1,250,337,32.24067,6.4070348830607,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",47,"Ficus insipida",1,72,72,NA,NA,1,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",6,"2SP",48,"Inga edulis",1,235,341,42.4116,7.34847782030332,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",6,"2SP",49,"Ficus insipida",1,99,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",2,"Inga edulis",1,185,330,40.91934,7.21804141249296,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",3,"Ficus insipida",1,140,241,8.026788,3.19687721046738,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",4,"Heliocarpus appendiculatus",1,270,420,104.034084,11.5091402697638,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",5,"Terminalia amazonia",NA,60,82,NA,NA,1,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",6,"Spondias mombin",1,75,153,4.154766,2.30000268919867,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",7,"Moquilea platypus",1,90,100,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",8,"Spondias mombin",1,143,160,8.042496,3.20000374149381,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",9,"Terminalia amazonia",1,132,230,2.544696,1.80000210459027,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",10,"Moquilea platypus",1,88,90,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",11,"Ficus insipida",1,84,200,3.1416,2.00000233843363,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",12,"Heliocarpus appendiculatus",1,280,404,63.413196,8.98555445174318,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",13,"Inga edulis",1,303,390,62.973372,8.95433903176097,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",14,"Terminalia amazonia",1,100,164,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",15,"Moquilea platypus",1,49,152,0.7854,1.00000116921681,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",16,"Heliocarpus appendiculatus",1,215,360,43.778196,7.46593131125426,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",17,"Inga edulis",1,220,395,32.939676,6.47611751545351,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",18,"Spondias mombin",1,162,270,14.522046,4.3000050276323,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",19,"Inga edulis",1,220,343,47.980086,7.81601835047705,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",20,"Ficus insipida",NA,90,114,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",21,"Heliocarpus appendiculatus",1,220,311,20.26332,5.07937597856498,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",22,"Ficus insipida",1,144,150,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",23,"Spondias mombin",1,140,160,3.463614,2.10000245535531,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",24,"Terminalia amazonia",1,185,295,4.90875,2.50000292304204,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",25,"Moquilea platypus",1,92,150,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",26,"Heliocarpus appendiculatus",1,270,380,68.471172,9.33703399719434,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",27,"Terminalia amazonia",1,147,200,2.010624,1.6000018707469,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",28,"Spondias mombin",1,20,NA,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",29,"Terminalia amazonia",1,40,95,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",30,"Heliocarpus appendiculatus",1,260,364,65.172492,9.10934652120206,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",31,"Moquilea platypus",1,80,74,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",32,"Inga edulis",NA,113,250,12.09516,3.92428796240782,1,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",33,"Spondias mombin",1,156,174,20.428254,5.10000596300576,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",34,"Inga edulis",1,200,310,15.660876,4.46542793340054,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",35,"Ficus insipida",1,83,125,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",36,"Moquilea platypus",1,80,84,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",37,"Terminalia amazonia",1,140,203,0.950334,1.1000012861385,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",38,"Ficus insipida",1,80,110,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",39,"Spondias mombin",1,155,100,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",40,"Moquilea platypus",1,100,95,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",41,"Terminalia amazonia",1,130,180,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",42,"Inga edulis",1,110,160,NA,NA,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",43,"Spondias mombin",1,125,134,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",1,"6SP",44,"Ficus insipida",1,94,127,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",45,"Inga edulis",1,260,370,54.907314,8.36122978275269,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",46,"Heliocarpus appendiculatus",1,197,200,4.814502,2.47588657547282,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",47,"Ficus insipida",1,100,100,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",1,"6SP",48,"Heliocarpus appendiculatus",1,160,159,NA,NA,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",1,"6SP",49,"Moquilea platypus",1,70,70,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",2,"Inga edulis",1,146,187,5.411406,2.62488401873628,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",3,"Ficus insipida",1,53,65,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",4,"Heliocarpus appendiculatus",1,124,153,NA,NA,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",5,"Terminalia amazonia",1,125,150,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",6,"Spondias mombin",1,142,100,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",7,"Moquilea platypus",1,74,71,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",8,"Spondias mombin",1,163,167,11.945934,3.90000455994558,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",9,"Terminalia amazonia",1,93,104,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",10,"Moquilea platypus",1,33,21,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",11,"Ficus insipida",1,54,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",12,"Heliocarpus appendiculatus",1,161,213,3.927,2.23607059194807,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",13,"Inga edulis",1,166,228,19.305132,4.95782789926518,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",14,"Terminalia amazonia",1,160,205,1.327326,1.30000151998186,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",15,"Moquilea platypus",1,63,70,NA,NA,1,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",16,"Heliocarpus appendiculatus",1,195,196,5.544924,2.65706915780359,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",17,"Inga edulis",1,248,284,34.541892,6.63174960657979,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",18,"Spondias mombin",1,130,15,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",19,"Inga edulis",1,182,255,26.452272,5.80345403690687,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",20,"Ficus insipida",1,106,125,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",21,"Heliocarpus appendiculatus",1,207,255,29.4525,6.12373151691943,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",22,"Ficus insipida",1,83,46,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",23,"Spondias mombin",1,NA,NA,NA,NA,NA,1,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",24,"Terminalia amazonia",1,86,153,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",25,"Moquilea platypus",1,80,78,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",26,"Heliocarpus appendiculatus",1,202,294,17.184552,4.67761169454645,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",27,"Terminalia amazonia",1,111,157,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",28,"Spondias mombin",1,38,NA,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",29,"Terminalia amazonia",1,72,77,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",30,"Heliocarpus appendiculatus",1,26,10,NA,NA,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",31,"Moquilea platypus",1,80,74,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",32,"Inga edulis",1,202,270,20.004138,5.0467870531596,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",33,"Spondias mombin",1,148,94,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",34,"Inga edulis",1,187,273,15.598044,4.45646120159472,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",35,"Ficus insipida",1,107,135,0.950334,1.1000012861385,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",36,"Moquilea platypus",1,83,NA,NA,NA,1,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",37,"Terminalia amazonia",1,44,45,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",38,"Ficus insipida",1,35,55,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",39,"Spondias mombin",1,45,NA,NA,NA,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",40,"Moquilea platypus",1,NA,NA,NA,NA,NA,1,0.621,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",41,"Terminalia amazonia",1,62,94,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",42,"Inga edulis",1,213,300,34.109922,6.59015186154552,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",43,"Spondias mombin",NA,NA,NA,NA,NA,NA,1,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",3,"6SP",44,"Ficus insipida",1,84,46,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",45,"Inga edulis",1,167,207,3.094476,1.98494564495703,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",46,"Heliocarpus appendiculatus",1,37,94,NA,NA,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",47,"Ficus insipida",1,46,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",3,"6SP",48,"Heliocarpus appendiculatus",1,NA,NA,NA,NA,NA,1,0.185,"BIOMASS+BIEN+Zanne"
"FAB",3,"6SP",49,"Moquilea platypus",1,72,77,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",2,"Inga edulis",1,300,397,37.377186,6.8985586383042,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",3,"Ficus insipida",1,93,NA,NA,NA,NA,NA,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"6SP",4,"Heliocarpus appendiculatus",1,102,123,NA,NA,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",5,"Terminalia amazonia",1,89,90,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",5,"6SP",6,"Spondias mombin",1,NA,NA,NA,NA,NA,1,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",5,"6SP",7,"Moquilea platypus",1,66,69,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",8,"Spondias mombin",1,NA,NA,NA,NA,NA,1,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",5,"6SP",9,"Terminalia amazonia",1,42,50,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",5,"6SP",10,"Moquilea platypus",1,65,60,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",11,"Ficus insipida",1,NA,NA,NA,NA,NA,1,0.37,"BIOMASS+BIEN+Zanne+CIRAD"
"FAB",5,"6SP",12,"Heliocarpus appendiculatus",1,16,NA,NA,NA,NA,NA,0.185,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",13,"Inga edulis",1,145,170,2.458302,1.76918266985112,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",14,"Terminalia amazonia",1,36,36,NA,NA,NA,NA,0.688,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",5,"6SP",15,"Moquilea platypus",1,80,40,NA,NA,NA,NA,0.621,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",16,"Heliocarpus appendiculatus",1,NA,NA,NA,NA,NA,1,0.185,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",17,"Inga edulis",1,200,284,18.41763,4.84252566707712,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
"FAB",5,"6SP",18,"Spondias mombin",1,158,148,4.90875,2.50000292304204,NA,NA,0.386,"BIOMASS+BIEN+Zanne+TWDD+CIRAD"
"FAB",5,"6SP",19,"Inga edulis",1,192,227,16.210656,4.54313198854032,NA,NA,0.58,"BIOMASS+BIEN+Zanne"
